901,0.071,3.098,1.67,-0.91,2.254,-0.169,0.451
902,0.068,3.098,1.669,-0.912,2.253,-0.171,0.449
903,0.068,3.098,1.668,-0.914,2.253,-0.173,0.448
904,0.07,3.098,1.668,-0.915,2.254,-0.174,0.448
905,0.071,3.097,1.669,-0.915,2.256,-0.174,0.448
906,0.054,3.097,1.671,-0.915,2.258,-0.174,0.449
907,0.05,3.096,1.673,-0.914,2.261,-0.173,0.45
908,0.047,3.096,1.675,-0.913,2.263,-0.172,0.452
909,0.049,3.096,1.677,-0.913,2.265,-0.171,0.453
910,0.051,3.096,1.677,-0.914,2.266,-0.171,0.453
911,0.052,3.096,1.677,-0.915,2.266,-0.172,0.452
912,0.104,3.096,1.676,-0.918,2.266,-0.174,0.451
913,0.099,3.096,1.675,-0.92,2.265,-0.176,0.449
914,0.096,3.097,1.674,-0.923,2.264,-0.178,0.447
915,0.098,3.098,1.673,-0.924,2.265,-0.18,0.446
916,0.101,3.099,1.673,-0.925,2.266,-0.18,0.446
917,0.1,3.1,1.675,-0.925,2.268,-0.18,0.446
918,0.138,3.101,1.676,-0.925,2.271,-0.179,0.448
919,0.133,3.101,1.679,-0.924,2.274,-0.177,0.449
920,0.131,3.102,1.68,-0.924,2.277,-0.176,0.45
921,0.133,3.103,1.682,-0.924,2.279,-0.176,0.451
922,0.135,3.103,1.682,-0.925,2.28,-0.177,0.451
923,0.134,3.104,1.682,-0.927,2.281,-0.178,0.45
924,0.067,3.104,1.683,-0.928,2.283,-0.178,0.45
925,0.062,3.104,1.685,-0.927,2.286,-0.176,0.452
926,0.052,3.104,1.688,-0.926,2.29,-0.175,0.455
927,0.048,3.104,1.69,-0.925,2.293,-0.173,0.457
928,0.052,3.103,1.692,-0.924,2.296,-0.172,0.458
929,0.057,3.103,1.692,-0.925,2.296,-0.172,0.458
930,0.063,3.102,1.691,-0.928,2.296,-0.174,0.456
931,0.054,3.102,1.689,-0.931,2.294,-0.177,0.454
932,0.045,3.102,1.687,-0.935,2.293,-0.18,0.451
933,0.045,3.102,1.686,-0.937,2.291,-0.182,0.449
934,0.051,3.102,1.686,-0.939,2.291,-0.183,0.449
935,0.055,3.101,1.686,-0.939,2.292,-0.183,0.449
936,0.044,3.101,1.687,-0.94,2.293,-0.184,0.449
937,0.044,3.101,1.687,-0.941,2.293,-0.184,0.448
938,0.043,3.101,1.687,-0.942,2.293,-0.185,0.448
939,0.043,3.101,1.686,-0.944,2.293,-0.186,0.447
940,0.043,3.101,1.686,-0.945,2.294,-0.187,0.447
941,0.043,3.101,1.686,-0.946,2.294,-0.187,0.446
942,0.088,3.101,1.687,-0.947,2.295,-0.187,0.446
943,0.087,3.102,1.687,-0.948,2.295,-0.188,0.446
944,0.087,3.102,1.687,-0.949,2.296,-0.188,0.446
945,0.087,3.103,1.687,-0.95,2.297,-0.188,0.446
946,0.086,3.104,1.688,-0.95,2.298,-0.189,0.446
947,0.086,3.105,1.688,-0.951,2.299,-0.189,0.446
948,0.121,3.106,1.689,-0.951,2.301,-0.189,0.446
949,0.121,3.106,1.69,-0.952,2.303,-0.188,0.446
950,0.12,3.107,1.691,-0.952,2.304,-0.188,0.446
951,0.12,3.108,1.691,-0.953,2.306,-0.189,0.447
952,0.12,3.108,1.692,-0.954,2.307,-0.189,0.447
953,0.119,3.108,1.692,-0.955,2.309,-0.19,0.446
954,0.07,3.108,1.694,-0.955,2.312,-0.189,0.448
955,0.059,3.108,1.697,-0.953,2.315,-0.186,0.45
956,0.047,3.108,1.7,-0.952,2.319,-0.184,0.453
957,0.047,3.108,1.703,-0.951,2.323,-0.182,0.455
958,0.054,3.107,1.704,-0.951,2.324,-0.182,0.456
959,0.059,3.107,1.704,-0.952,2.325,-0.183,0.455
960,0.061,3.106,1.702,-0.955,2.324,-0.185,0.453
961,0.049,3.106,1.7,-0.959,2.321,-0.188,0.451
962,0.041,3.106,1.698,-0.962,2.32,-0.191,0.448
963,0.044,3.106,1.696,-0.965,2.318,-0.193,0.446
964,0.052,3.105,1.696,-0.966,2.319,-0.194,0.446
965,0.054,3.105,1.698,-0.966,2.32,-0.193,0.446
966,0.062,3.104,1.698,-0.966,2.321,-0.194,0.446
967,0.062,3.104,1.698,-0.967,2.321,-0.195,0.446
968,0.06,3.103,1.698,-0.969,2.321,-0.196,0.444
969,0.058,3.102,1.697,-0.971,2.32,-0.198,0.443
970,0.058,3.102,1.697,-0.972,2.32,-0.199,0.442
971,0.059,3.101,1.697,-0.973,2.32,-0.2,0.441
972,0.082,3.1,1.698,-0.973,2.321,-0.201,0.441
973,0.082,3.099,1.699,-0.973,2.323,-0.201,0.441
974,0.081,3.099,1.7,-0.973,2.324,-0.201,0.442
975,0.08,3.099,1.701,-0.972,2.326,-0.2,0.442
976,0.08,3.099,1.702,-0.972,2.328,-0.2,0.443
977,0.08,3.1,1.703,-0.973,2.329,-0.201,0.442
978,0.111,3.1,1.703,-0.973,2.33,-0.201,0.442
979,0.11,3.1,1.703,-0.974,2.331,-0.202,0.442
980,0.11,3.101,1.704,-0.975,2.332,-0.203,0.441
981,0.11,3.101,1.704,-0.976,2.333,-0.204,0.441
982,0.109,3.101,1.704,-0.977,2.335,-0.204,0.44
983,0.109,3.101,1.705,-0.978,2.336,-0.205,0.44
984,0.072,3.101,1.707,-0.978,2.339,-0.204,0.442
985,0.056,3.101,1.71,-0.976,2.343,-0.201,0.445
986,0.043,3.1,1.714,-0.973,2.348,-0.199,0.448
987,0.043,3.1,1.716,-0.972,2.351,-0.197,0.45
988,0.053,3.099,1.718,-0.972,2.353,-0.196,0.451
989,0.059,3.099,1.718,-0.974,2.353,-0.197,0.45
990,0.06,3.098,1.716,-0.977,2.351,-0.2,0.448
991,0.046,3.098,1.713,-0.981,2.349,-0.203,0.445
992,0.038,3.098,1.711,-0.984,2.347,-0.206,0.442
993,0.042,3.097,1.709,-0.987,2.346,-0.209,0.44
994,0.051,3.097,1.709,-0.988,2.346,-0.209,0.44
995,0.053,3.097,1.711,-0.987,2.348,-0.209,0.44
996,0.055,3.096,1.712,-0.987,2.349,-0.209,0.441
997,0.056,3.096,1.712,-0.988,2.349,-0.21,0.44
998,0.055,3.095,1.712,-0.989,2.349,-0.211,0.439
999,0.053,3.094,1.711,-0.991,2.349,-0.213,0.438
1000,0.052,3.094,1.711,-0.992,2.348,-0.214,0.437
1001,0.052,3.093,1.711,-0.993,2.348,-0.215,0.436
1002,0.041,3.092,1.711,-0.993,2.349,-0.216,0.436
1003,0.04,3.091,1.713,-0.993,2.351,-0.215,0.437
1004,0.038,3.091,1.714,-0.992,2.353,-0.214,0.438
1005,0.036,3.09,1.716,-0.992,2.354,-0.214,0.439
1006,0.037,3.09,1.717,-0.992,2.355,-0.213,0.44
1007,0.038,3.09,1.718,-0.992,2.356,-0.213,0.44
1008,0.105,3.089,1.718,-0.993,2.356,-0.214,0.439
1009,0.103,3.089,1.717,-0.995,2.356,-0.215,0.438
1010,0.102,3.089,1.717,-0.997,2.356,-0.217,0.437
1011,0.101,3.089,1.716,-0.998,2.356,-0.218,0.436
1012,0.101,3.089,1.716,-1.0,2.357,-0.219,0.436
1013,0.102,3.089,1.717,-1.0,2.358,-0.219,0.436
1014,0.076,3.088,1.719,-0.999,2.361,-0.217,0.438
1015,0.055,3.088,1.723,-0.997,2.366,-0.214,0.442
1016,0.038,3.087,1.727,-0.994,2.37,-0.211,0.445
1017,0.04,3.087,1.73,-0.993,2.374,-0.209,0.448
1018,0.054,3.086,1.731,-0.993,2.375,-0.208,0.449
1019,0.06,3.086,1.731,-0.994,2.375,-0.209,0.448
1020,0.061,3.085,1.729,-0.998,2.373,-0.212,0.445
1021,0.044,3.085,1.726,-1.002,2.37,-0.216,0.442
1022,0.035,3.085,1.723,-1.005,2.368,-0.219,0.439
1023,0.041,3.084,1.722,-1.008,2.367,-0.221,0.437
1024,0.051,3.084,1.722,-1.009,2.367,-0.222,0.437
1025,0.054,3.084,1.724,-1.008,2.368,-0.221,0.438
1026,0.049,3.084,1.725,-1.008,2.37,-0.221,0.438
1027,0.05,3.083,1.725,-1.009,2.37,-0.221,0.438
1028,0.05,3.083,1.725,-1.01,2.37,-0.223,0.437
1029,0.048,3.082,1.725,-1.011,2.37,-0.224,0.436
1030,0.047,3.081,1.724,-1.012,2.369,-0.226,0.435
1031,0.047,3.081,1.724,-1.014,2.369,-0.227,0.434
1032,0.038,3.08,1.724,-1.014,2.37,-0.227,0.434
1033,0.038,3.08,1.726,-1.014,2.371,-0.227,0.435
1034,0.036,3.079,1.727,-1.013,2.373,-0.226,0.436
1035,0.034,3.079,1.729,-1.013,2.374,-0.226,0.437
1036,0.034,3.079,1.73,-1.012,2.376,-0.225,0.437
1037,0.036,3.079,1.731,-1.013,2.377,-0.225,0.438
1038,0.077,3.079,1.73,-1.014,2.377,-0.226,0.437
1039,0.075,3.079,1.73,-1.015,2.376,-0.227,0.436
1040,0.072,3.08,1.729,-1.017,2.376,-0.229,0.434
1041,0.071,3.081,1.728,-1.019,2.375,-0.23,0.433
1042,0.072,3.081,1.728,-1.02,2.376,-0.231,0.432
1043,0.073,3.082,1.728,-1.021,2.377,-0.231,0.432
1044,0.087,3.083,1.731,-1.019,2.38,-0.229,0.434
1045,0.059,3.083,1.735,-1.016,2.385,-0.225,0.438
1046,0.036,3.084,1.74,-1.012,2.39,-0.221,0.442
1047,0.038,3.084,1.743,-1.01,2.394,-0.219,0.445
1048,0.056,3.084,1.744,-1.01,2.396,-0.218,0.446
1049,0.066,3.084,1.744,-1.011,2.395,-0.219,0.445
1050,0.066,3.084,1.741,-1.015,2.393,-0.222,0.442
1051,0.044,3.084,1.738,-1.019,2.39,-0.226,0.438
1052,0.033,3.085,1.735,-1.023,2.387,-0.23,0.435
1053,0.04,3.085,1.733,-1.026,2.385,-0.232,0.433
1054,0.053,3.085,1.733,-1.027,2.385,-0.233,0.432
1055,0.056,3.085,1.735,-1.026,2.387,-0.232,0.433
1056,0.045,3.085,1.736,-1.025,2.389,-0.231,0.434
1057,0.047,3.085,1.737,-1.025,2.39,-0.231,0.434
1058,0.047,3.084,1.737,-1.026,2.39,-0.232,0.434
1059,0.046,3.084,1.737,-1.027,2.39,-0.233,0.433
1060,0.045,3.084,1.736,-1.028,2.389,-0.235,0.432
1061,0.044,3.083,1.736,-1.03,2.389,-0.236,0.43
1062,0.035,3.083,1.736,-1.03,2.389,-0.237,0.43
1063,0.035,3.082,1.737,-1.03,2.39,-0.237,0.43
1064,0.034,3.082,1.738,-1.03,2.391,-0.236,0.431
1065,0.032,3.082,1.74,-1.029,2.393,-0.236,0.432
1066,0.032,3.082,1.741,-1.029,2.394,-0.235,0.433
1067,0.033,3.082,1.742,-1.029,2.395,-0.235,0.433
1068,0.071,3.082,1.742,-1.03,2.396,-0.235,0.433
1069,0.069,3.082,1.741,-1.031,2.395,-0.237,0.432
1070,0.067,3.083,1.74,-1.033,2.395,-0.238,0.43
1071,0.065,3.083,1.74,-1.035,2.395,-0.239,0.429
1072,0.066,3.084,1.739,-1.036,2.395,-0.24,0.428
1073,0.067,3.085,1.739,-1.037,2.396,-0.241,0.428
1074,0.092,3.086,1.74,-1.037,2.397,-0.241,0.428
1075,0.089,3.087,1.742,-1.036,2.399,-0.24,0.429
1076,0.087,3.087,1.744,-1.036,2.402,-0.239,0.43
1077,0.086,3.088,1.745,-1.036,2.404,-0.238,0.431
1078,0.087,3.088,1.746,-1.036,2.405,-0.238,0.432
1079,0.088,3.089,1.746,-1.037,2.406,-0.239,0.431
1080,0.048,3.089,1.745,-1.039,2.407,-0.24,0.43
1081,0.044,3.089,1.744,-1.041,2.406,-0.242,0.429
1082,0.042,3.089,1.744,-1.043,2.406,-0.244,0.427
1083,0.043,3.089,1.743,-1.045,2.406,-0.245,0.426
1084,0.044,3.089,1.743,-1.045,2.407,-0.246,0.425
1085,0.045,3.088,1.744,-1.046,2.408,-0.247,0.426
1086,0.035,3.088,1.746,-1.045,2.41,-0.246,0.427
1087,0.031,3.088,1.748,-1.044,2.412,-0.245,0.428
1088,0.03,3.088,1.749,-1.043,2.414,-0.244,0.429
1089,0.031,3.087,1.75,-1.043,2.416,-0.243,0.43
1090,0.033,3.087,1.751,-1.044,2.417,-0.244,0.43
1091,0.033,3.087,1.751,-1.045,2.417,-0.244,0.43
1092,0.065,3.088,1.75,-1.047,2.416,-0.246,0.428
1093,0.061,3.088,1.748,-1.049,2.416,-0.248,0.427
1094,0.06,3.089,1.747,-1.051,2.415,-0.25,0.425
1095,0.061,3.089,1.747,-1.053,2.415,-0.251,0.424
1096,0.063,3.09,1.747,-1.053,2.416,-0.251,0.424
1097,0.063,3.091,1.748,-1.053,2.418,-0.251,0.424
1098,0.085,3.091,1.75,-1.053,2.42,-0.25,0.426
1099,0.081,3.092,1.752,-1.052,2.423,-0.248,0.427
1100,0.08,3.093,1.753,-1.051,2.425,-0.248,0.428
1101,0.082,3.093,1.754,-1.052,2.427,-0.247,0.428
1102,0.083,3.093,1.754,-1.053,2.428,-0.248,0.428
1103,0.082,3.094,1.754,-1.054,2.428,-0.249,0.427
1104,0.041,3.094,1.755,-1.055,2.43,-0.249,0.427
1105,0.038,3.094,1.756,-1.054,2.432,-0.248,0.429
1106,0.033,3.094,1.759,-1.053,2.435,-0.247,0.431
1107,0.03,3.094,1.761,-1.053,2.438,-0.245,0.432
1108,0.032,3.093,1.762,-1.052,2.44,-0.245,0.433
1109,0.035,3.093,1.762,-1.053,2.44,-0.245,0.433
1110,0.039,3.093,1.762,-1.055,2.44,-0.246,0.432
1111,0.034,3.093,1.76,-1.057,2.439,-0.248,0.43
1112,0.029,3.092,1.759,-1.06,2.438,-0.25,0.428
1113,0.029,3.092,1.758,-1.062,2.437,-0.252,0.427
1114,0.032,3.092,1.757,-1.063,2.437,-0.253,0.426
1115,0.034,3.092,1.758,-1.063,2.438,-0.253,0.426
1116,0.028,3.092,1.758,-1.064,2.438,-0.253,0.426
1117,0.028,3.092,1.758,-1.065,2.438,-0.254,0.426
1118,0.027,3.092,1.758,-1.066,2.438,-0.255,0.425
1119,0.027,3.092,1.757,-1.067,2.438,-0.255,0.425
1120,0.027,3.092,1.757,-1.068,2.438,-0.256,0.424
1121,0.027,3.092,1.758,-1.069,2.439,-0.256,0.424
1122,0.054,3.092,1.758,-1.07,2.439,-0.256,0.424
1123,0.054,3.092,1.758,-1.07,2.44,-0.256,0.424
1124,0.054,3.093,1.758,-1.071,2.44,-0.257,0.424
1125,0.054,3.093,1.759,-1.072,2.441,-0.257,0.424
1126,0.054,3.094,1.759,-1.072,2.442,-0.257,0.424
1127,0.053,3.095,1.759,-1.073,2.443,-0.257,0.423
1128,0.074,3.095,1.76,-1.073,2.444,-0.257,0.423
1129,0.074,3.096,1.76,-1.074,2.445,-0.257,0.424
1130,0.073,3.096,1.761,-1.074,2.447,-0.257,0.424
1131,0.073,3.097,1.761,-1.075,2.448,-0.257,0.424
1132,0.073,3.097,1.762,-1.075,2.449,-0.257,0.424
1133,0.073,3.097,1.762,-1.076,2.45,-0.258,0.424
1134,0.043,3.098,1.764,-1.076,2.453,-0.257,0.425
1135,0.036,3.097,1.766,-1.075,2.456,-0.255,0.427
1136,0.029,3.097,1.768,-1.073,2.459,-0.253,0.429
1137,0.029,3.097,1.77,-1.073,2.461,-0.252,0.431
1138,0.034,3.097,1.771,-1.073,2.463,-0.252,0.431
1139,0.037,3.096,1.771,-1.074,2.463,-0.252,0.431
1140,0.038,3.096,1.77,-1.076,2.462,-0.254,0.429
1141,0.031,3.096,1.768,-1.079,2.46,-0.257,0.427
1142,0.026,3.095,1.767,-1.081,2.459,-0.259,0.425
1143,0.028,3.095,1.766,-1.083,2.458,-0.26,0.424
1144,0.033,3.095,1.766,-1.084,2.458,-0.261,0.423
1145,0.034,3.095,1.767,-1.084,2.46,-0.26,0.424
1146,0.04,3.094,1.767,-1.085,2.46,-0.261,0.424
1147,0.04,3.094,1.767,-1.086,2.46,-0.262,0.423
1148,0.038,3.093,1.766,-1.087,2.46,-0.263,0.422
1149,0.036,3.093,1.766,-1.088,2.459,-0.265,0.42
1150,0.036,3.092,1.765,-1.09,2.459,-0.266,0.419
1151,0.037,3.091,1.765,-1.09,2.459,-0.267,0.419
1152,0.052,3.091,1.766,-1.09,2.46,-0.267,0.419
1153,0.052,3.09,1.767,-1.09,2.461,-0.267,0.419
1154,0.05,3.09,1.768,-1.089,2.463,-0.266,0.42
1155,0.05,3.09,1.77,-1.089,2.464,-0.266,0.42
1156,0.05,3.09,1.77,-1.089,2.466,-0.266,0.421
1157,0.05,3.09,1.771,-1.089,2.467,-0.266,0.42
1158,0.068,3.091,1.771,-1.09,2.467,-0.267,0.42
1159,0.068,3.091,1.771,-1.091,2.468,-0.268,0.419
1160,0.067,3.091,1.771,-1.092,2.469,-0.268,0.419
1161,0.067,3.091,1.771,-1.093,2.47,-0.269,0.418
1162,0.067,3.091,1.771,-1.094,2.47,-0.27,0.418
1163,0.067,3.091,1.772,-1.094,2.472,-0.27,0.418
1164,0.045,3.091,1.774,-1.094,2.474,-0.269,0.419
1165,0.035,3.091,1.776,-1.092,2.478,-0.267,0.422
1166,0.026,3.091,1.779,-1.09,2.481,-0.265,0.424
1167,0.027,3.09,1.781,-1.089,2.484,-0.263,0.426
1168,0.034,3.09,1.782,-1.089,2.485,-0.263,0.427
1169,0.037,3.089,1.782,-1.09,2.485,-0.264,0.426
1170,0.038,3.089,1.781,-1.093,2.484,-0.266,0.424
1171,0.029,3.089,1.779,-1.096,2.482,-0.268,0.422
1172,0.024,3.089,1.777,-1.098,2.481,-0.271,0.419
1173,0.027,3.088,1.776,-1.1,2.48,-0.273,0.418
1174,0.032,3.088,1.776,-1.101,2.48,-0.273,0.418
1175,0.034,3.088,1.777,-1.101,2.481,-0.272,0.418
1176,0.035,3.087,1.778,-1.101,2.482,-0.273,0.418
1177,0.036,3.087,1.778,-1.102,2.482,-0.273,0.418
1178,0.035,3.086,1.777,-1.103,2.482,-0.275,0.417
1179,0.033,3.086,1.777,-1.104,2.482,-0.276,0.416
1180,0.032,3.085,1.776,-1.105,2.481,-0.277,0.415
1181,0.033,3.085,1.776,-1.106,2.481,-0.278,0.414
1182,0.027,3.084,1.777,-1.106,2.482,-0.278,0.414
1183,0.026,3.083,1.778,-1.105,2.484,-0.278,0.415
1184,0.024,3.083,1.78,-1.105,2.485,-0.277,0.416
1185,0.023,3.083,1.781,-1.104,2.487,-0.276,0.417
1186,0.023,3.082,1.782,-1.104,2.488,-0.276,0.418
1187,0.025,3.082,1.783,-1.104,2.488,-0.276,0.418
1188,0.065,3.082,1.782,-1.105,2.488,-0.277,0.417
1189,0.064,3.082,1.782,-1.107,2.488,-0.278,0.416
1190,0.062,3.082,1.781,-1.108,2.488,-0.279,0.415
1191,0.062,3.082,1.781,-1.11,2.488,-0.28,0.414
1192,0.062,3.082,1.781,-1.111,2.488,-0.281,0.414
1193,0.063,3.082,1.781,-1.111,2.489,-0.281,0.414
1194,0.049,3.081,1.783,-1.11,2.492,-0.279,0.416
1195,0.035,3.081,1.787,-1.108,2.495,-0.277,0.419
1196,0.024,3.08,1.79,-1.106,2.499,-0.274,0.422
1197,0.026,3.08,1.792,-1.105,2.502,-0.272,0.424
1198,0.034,3.08,1.793,-1.105,2.503,-0.272,0.425
1199,0.039,3.079,1.793,-1.106,2.503,-0.273,0.424
1200,0.039,3.079,1.791,-1.109,2.501,-0.275,0.422
1201,0.028,3.079,1.789,-1.112,2.499,-0.278,0.419
1202,0.023,3.078,1.787,-1.115,2.497,-0.281,0.417
1203,0.027,3.078,1.786,-1.117,2.496,-0.282,0.415
1204,0.033,3.078,1.786,-1.118,2.496,-0.283,0.415
1205,0.034,3.078,1.787,-1.117,2.498,-0.282,0.416
1206,0.031,3.078,1.788,-1.117,2.499,-0.282,0.416
1207,0.032,3.077,1.788,-1.117,2.499,-0.282,0.416
1208,0.032,3.077,1.788,-1.118,2.499,-0.283,0.415
1209,0.03,3.076,1.787,-1.12,2.498,-0.285,0.414
1210,0.029,3.076,1.787,-1.121,2.498,-0.286,0.413
1211,0.029,3.075,1.787,-1.122,2.498,-0.287,0.412
1212,0.025,3.075,1.787,-1.122,2.499,-0.287,0.412
1213,0.025,3.074,1.788,-1.121,2.5,-0.287,0.413
1214,0.023,3.074,1.79,-1.121,2.501,-0.286,0.414
1215,0.022,3.074,1.791,-1.12,2.503,-0.285,0.415
1216,0.022,3.074,1.792,-1.12,2.504,-0.285,0.415
1217,0.023,3.074,1.793,-1.12,2.504,-0.285,0.416
1218,0.049,3.074,1.792,-1.121,2.504,-0.286,0.415
1219,0.047,3.074,1.792,-1.123,2.504,-0.287,0.414
1220,0.045,3.075,1.791,-1.124,2.503,-0.288,0.412
1221,0.044,3.075,1.79,-1.126,2.503,-0.29,0.411
1222,0.045,3.076,1.79,-1.127,2.503,-0.29,0.411
1223,0.046,3.077,1.79,-1.127,2.504,-0.29,0.41
1224,0.055,3.077,1.792,-1.126,2.507,-0.289,0.412
1225,0.037,3.078,1.796,-1.123,2.511,-0.285,0.416
1226,0.022,3.078,1.799,-1.12,2.515,-0.282,0.419
1227,0.024,3.078,1.802,-1.118,2.518,-0.28,0.421
1228,0.036,3.078,1.803,-1.118,2.519,-0.28,0.422
1229,0.042,3.078,1.803,-1.12,2.519,-0.281,0.421
1230,0.041,3.078,1.801,-1.122,2.517,-0.283,0.419
1231,0.028,3.078,1.798,-1.126,2.514,-0.286,0.416
1232,0.021,3.078,1.796,-1.129,2.512,-0.289,0.413
1233,0.026,3.079,1.794,-1.131,2.511,-0.291,0.411
1234,0.034,3.079,1.794,-1.131,2.511,-0.291,0.411
1235,0.036,3.079,1.796,-1.131,2.513,-0.29,0.412
1236,0.028,3.079,1.797,-1.13,2.514,-0.29,0.412
1237,0.03,3.078,1.797,-1.13,2.514,-0.29,0.412
1238,0.03,3.078,1.797,-1.131,2.514,-0.291,0.412
1239,0.029,3.078,1.797,-1.132,2.514,-0.292,0.411
1240,0.028,3.078,1.797,-1.133,2.514,-0.293,0.41
1241,0.027,3.077,1.796,-1.134,2.514,-0.294,0.409
1242,0.023,3.077,1.797,-1.134,2.514,-0.295,0.409
1243,0.023,3.077,1.797,-1.134,2.515,-0.295,0.409
1244,0.022,3.076,1.799,-1.134,2.516,-0.294,0.41
1245,0.02,3.076,1.8,-1.133,2.518,-0.293,0.411
1246,0.02,3.076,1.801,-1.133,2.519,-0.293,0.411
1247,0.021,3.076,1.802,-1.133,2.519,-0.293,0.412
1248,0.045,3.076,1.801,-1.134,2.519,-0.293,0.411
1249,0.044,3.077,1.801,-1.135,2.519,-0.294,0.41
1250,0.042,3.077,1.8,-1.137,2.519,-0.296,0.409
1251,0.041,3.078,1.799,-1.138,2.518,-0.297,0.408
1252,0.041,3.078,1.799,-1.139,2.518,-0.298,0.407
1253,0.042,3.079,1.799,-1.14,2.519,-0.298,0.407
1254,0.057,3.08,1.8,-1.139,2.52,-0.297,0.407
1255,0.055,3.08,1.801,-1.139,2.522,-0.297,0.408
1256,0.053,3.081,1.803,-1.138,2.524,-0.296,0.409
1257,0.053,3.081,1.804,-1.138,2.526,-0.295,0.41
1258,0.054,3.081,1.804,-1.138,2.527,-0.295,0.41
1259,0.054,3.082,1.805,-1.139,2.528,-0.296,0.41
1260,0.031,3.082,1.804,-1.141,2.528,-0.297,0.408
1261,0.028,3.082,1.803,-1.143,2.528,-0.299,0.407
1262,0.027,3.082,1.802,-1.144,2.527,-0.3,0.406
1263,0.027,3.082,1.802,-1.146,2.527,-0.302,0.405
1264,0.028,3.082,1.802,-1.146,2.528,-0.302,0.404
1265,0.029,3.082,1.803,-1.146,2.529,-0.302,0.405
1266,0.023,3.081,1.804,-1.146,2.531,-0.302,0.406
1267,0.02,3.081,1.806,-1.145,2.533,-0.301,0.407
1268,0.019,3.081,1.807,-1.144,2.534,-0.3,0.408
1269,0.02,3.081,1.808,-1.144,2.536,-0.299,0.409
1270,0.022,3.081,1.809,-1.144,2.536,-0.299,0.409
1271,0.022,3.081,1.808,-1.145,2.536,-0.3,0.408
1272,0.041,3.081,1.807,-1.147,2.536,-0.301,0.407
1273,0.038,3.081,1.806,-1.149,2.535,-0.303,0.406
1274,0.037,3.082,1.805,-1.151,2.535,-0.305,0.404
1275,0.038,3.082,1.805,-1.152,2.535,-0.305,0.403
1276,0.04,3.083,1.805,-1.152,2.535,-0.306,0.403
1277,0.04,3.084,1.806,-1.152,2.537,-0.305,0.404
1278,0.052,3.084,1.807,-1.151,2.539,-0.304,0.405
1279,0.05,3.085,1.809,-1.151,2.541,-0.303,0.406
1280,0.049,3.085,1.81,-1.15,2.543,-0.303,0.407
1281,0.05,3.085,1.811,-1.15,2.544,-0.302,0.407
1282,0.051,3.086,1.811,-1.151,2.545,-0.303,0.407
1283,0.051,3.086,1.811,-1.153,2.545,-0.304,0.406
1284,0.025,3.086,1.811,-1.153,2.546,-0.304,0.406
1285,0.024,3.086,1.812,-1.153,2.548,-0.303,0.407
1286,0.021,3.086,1.814,-1.152,2.55,-0.302,0.408
1287,0.019,3.086,1.816,-1.152,2.552,-0.301,0.409
1288,0.02,3.085,1.817,-1.151,2.554,-0.301,0.41
1289,0.022,3.085,1.817,-1.152,2.555,-0.301,0.41
1290,0.024,3.085,1.817,-1.153,2.554,-0.301,0.409
1291,0.022,3.085,1.816,-1.155,2.554,-0.303,0.408
1292,0.019,3.085,1.815,-1.157,2.553,-0.304,0.407
1293,0.019,3.084,1.814,-1.158,2.552,-0.306,0.406
1294,0.02,3.084,1.814,-1.159,2.552,-0.306,0.405
1295,0.022,3.084,1.814,-1.16,2.553,-0.307,0.405
1296,0.018,3.084,1.814,-1.16,2.553,-0.307,0.405
1297,0.018,3.084,1.814,-1.161,2.553,-0.308,0.404
1298,0.017,3.084,1.814,-1.162,2.553,-0.308,0.404
1299,0.017,3.084,1.813,-1.163,2.553,-0.309,0.403
1300,0.017,3.084,1.813,-1.164,2.553,-0.309,0.403
1301,0.017,3.084,1.814,-1.164,2.553,-0.309,0.403
1302,0.034,3.084,1.814,-1.165,2.554,-0.309,0.403
1303,0.034,3.085,1.814,-1.165,2.554,-0.309,0.403
1304,0.034,3.085,1.814,-1.166,2.555,-0.31,0.403
1305,0.033,3.085,1.814,-1.166,2.556,-0.31,0.403
1306,0.033,3.086,1.815,-1.167,2.556,-0.31,0.403
1307,0.033,3.087,1.815,-1.167,2.557,-0.31,0.402
1308,0.045,3.087,1.815,-1.168,2.558,-0.31,0.402
1309,0.045,3.088,1.816,-1.168,2.559,-0.31,0.402
1310,0.045,3.088,1.816,-1.168,2.56,-0.31,0.403
1311,0.045,3.088,1.817,-1.169,2.561,-0.31,0.403
1312,0.045,3.089,1.817,-1.169,2.562,-0.31,0.403
1313,0.045,3.089,1.817,-1.17,2.563,-0.311,0.402
1314,0.027,3.089,1.818,-1.169,2.564,-0.31,0.403
1315,0.022,3.089,1.82,-1.169,2.567,-0.309,0.405
1316,0.018,3.089,1.822,-1.168,2.569,-0.307,0.407
1317,0.018,3.088,1.823,-1.167,2.571,-0.306,0.408
1318,0.021,3.088,1.824,-1.167,2.572,-0.306,0.408
1319,0.023,3.088,1.824,-1.168,2.572,-0.306,0.408
1320,0.023,3.087,1.823,-1.17,2.572,-0.308,0.406
1321,0.019,3.087,1.822,-1.172,2.571,-0.309,0.405
1322,0.017,3.087,1.821,-1.174,2.57,-0.311,0.403
1323,0.018,3.087,1.82,-1.175,2.569,-0.312,0.402
1324,0.021,3.087,1.82,-1.176,2.569,-0.313,0.402
1325,0.021,3.086,1.821,-1.176,2.57,-0.312,0.403
1326,0.026,3.086,1.821,-1.176,2.571,-0.313,0.402
1327,0.026,3.086,1.821,-1.177,2.57,-0.314,0.401
